in_station,out_station,time_minute,time_hour_minute
5,19,517,08:37
21,22,481,08:01
24,2,483,08:03
3,22,496,08:16
2,11,508,08:28
4,24,494,08:14
6,5,474,07:54
14,5,475,07:55
2,11,472,07:52
15,18,457,07:37
17,4,477,07:57
8,19,503,08:23
16,5,445,07:25
13,11,520,08:40
3,9,488,08:08
2,18,483,08:03
21,5,534,08:54
21,3,518,08:38
2,13,457,07:37
9,21,490,08:10
17,7,483,08:03
12,5,426,07:06
13,19,459,07:39
13,19,448,07:28
9,2,436,07:16
24,3,423,07:03
7,5,499,08:19
18,14,507,08:27
23,8,429,07:09
18,6,475,07:55
12,3,519,08:39
15,8,494,08:14
12,15,477,07:57
2,13,462,07:42
15,3,470,07:50
15,11,430,07:10
20,17,520,08:40
9,11,486,08:06
24,13,482,08:02
14,1,497,08:17
9,11,491,08:11
13,22,482,08:02
24,8,508,08:28
19,3,487,08:07
11,24,503,08:23
16,6,526,08:46
13,4,523,08:43
19,9,492,08:12
2,6,538,08:58
16,22,426,07:06
18,22,454,07:34
15,8,538,08:58
23,5,499,08:19
7,21,472,07:52
24,23,463,07:43
2,11,430,07:10
17,4,479,07:59
12,24,425,07:05
23,12,432,07:12
13,22,503,08:23
10,1,522,08:42
3,23,531,08:51
18,24,438,07:18
7,21,534,08:54
18,4,530,08:50
12,1,479,07:59
16,12,497,08:17
9,12,441,07:21
7,23,456,07:36
13,9,502,08:22
9,15,481,08:01
20,7,470,07:50
13,6,490,08:10
14,20,527,08:47
2,5,466,07:46
22,3,479,07:59
1,13,492,08:12
17,24,454,07:34
13,14,486,08:06
17,11,469,07:49
22,13,522,08:42
12,1,500,08:20
23,5,523,08:43
11,23,508,08:28
7,8,428,07:08
17,5,525,08:45
17,20,483,08:03
18,4,489,08:09
7,2,484,08:04
13,24,508,08:28
11,23,499,08:19
19,2,427,07:07
13,9,515,08:35
14,5,519,08:39
11,18,465,07:45
21,14,468,07:48
13,12,433,07:13
14,23,429,07:09
20,11,458,07:38
18,13,491,08:11
23,24,487,08:07
7,21,500,08:20
23,5,518,08:38
17,24,532,08:52
13,8,483,08:03
18,3,475,07:55
22,9,464,07:44
8,16,506,08:26
22,13,491,08:11
23,21,443,07:23
19,18,442,07:22
8,21,476,07:56
15,11,474,07:54
19,12,441,07:21
20,5,425,07:05
24,16,539,08:59
5,21,530,08:50
13,12,497,08:17
7,18,426,07:06
15,12,467,07:47
14,13,446,07:26
15,10,439,07:19
7,5,439,07:19
17,11,431,07:11
2,11,472,07:52
16,24,520,08:40
15,14,493,08:13
12,15,499,08:19
23,9,497,08:17
13,14,421,07:01
14,2,487,08:07
15,14,430,07:10
7,6,467,07:47
4,23,496,08:16
5,11,428,07:08
15,8,499,08:19
17,13,462,07:42
6,14,517,08:37
14,11,465,07:45
16,21,493,08:13
13,17,486,08:06
22,16,428,07:08
7,6,472,07:52
17,6,433,07:13
18,14,484,08:04
5,11,447,07:27
13,11,509,08:29
24,11,429,07:09
12,13,461,07:41
15,20,472,07:52
18,13,470,07:50
4,22,421,07:01
13,11,466,07:46
5,11,477,07:57
12,23,475,07:55
18,24,482,08:02
4,8,470,07:50
4,7,445,07:25
2,12,497,08:17
8,10,438,07:18
23,16,462,07:42
23,24,492,08:12
20,11,513,08:33
12,15,489,08:09
23,11,512,08:32
4,24,431,07:11
19,5,519,08:39
23,2,505,08:25
13,7,515,08:35
24,22,467,07:47
22,7,475,07:55
7,8,471,07:51
12,13,442,07:22
15,8,447,07:27
12,3,468,07:48
4,9,487,08:07
13,3,430,07:10
20,23,497,08:17
12,21,531,08:51
17,13,441,07:21
17,6,505,08:25
13,12,431,07:11
11,15,441,07:21
8,22,468,07:48
16,4,426,07:06
7,5,497,08:17
11,3,532,08:52
19,1,425,07:05
24,12,509,08:29
2,9,488,08:08
21,4,456,07:36
20,13,519,08:39
17,11,449,07:29
12,6,439,07:19
13,5,429,07:09
15,4,484,08:04
17,7,525,08:45
9,2,529,08:49
12,22,514,08:34
2,11,510,08:30
5,8,521,08:41
24,22,443,07:23
16,23,496,08:16
18,11,454,07:34
8,3,429,07:09
23,5,457,07:37
12,20,429,07:09
15,9,535,08:55
21,11,444,07:24
12,18,483,08:03
2,22,481,08:01
12,15,509,08:29
15,13,472,07:52
3,20,516,08:36
11,20,506,08:26
15,24,427,07:07
4,9,508,08:28
12,11,445,07:25
12,19,440,07:20
4,20,514,08:34
3,5,426,07:06
2,9,492,08:12
19,9,435,07:15
17,13,529,08:49
12,10,537,08:57
13,8,429,07:09
13,7,513,08:33
11,8,453,07:33
7,17,526,08:46
15,13,469,07:49
18,16,463,07:43
17,14,498,08:18
18,23,520,08:40
16,8,501,08:21
21,24,461,07:41
23,14,448,07:28
17,11,493,08:13
21,8,440,07:20
3,5,446,07:26
20,5,528,08:48
20,24,433,07:13
7,5,510,08:30
13,15,476,07:56
13,7,479,07:59
6,11,485,08:05
24,13,504,08:24
8,5,476,07:56
9,21,450,07:30
21,8,515,08:35
24,23,469,07:49
19,14,449,07:29
3,7,475,07:55
16,14,428,07:08
13,14,450,07:30
24,20,464,07:44
16,11,530,08:50
24,14,495,08:15
14,8,467,07:47
3,24,479,07:59
13,14,482,08:02
14,22,462,07:42
15,11,454,07:34
8,11,455,07:35
12,13,503,08:23
12,22,480,08:00
13,17,457,07:37
14,7,431,07:11
13,11,509,08:29
18,11,472,07:52
24,14,493,08:13
24,11,428,07:08
18,2,505,08:25
17,14,464,07:44
7,5,495,08:15
24,4,477,07:57
13,7,529,08:49
17,19,515,08:35
24,13,438,07:18
21,22,493,08:13
13,5,472,07:52
2,24,525,08:45
19,18,460,07:40
20,8,425,07:05
15,3,461,07:41
18,11,442,07:22
9,23,494,08:14
14,11,474,07:54
12,22,474,07:54
24,11,429,07:09
13,7,526,08:46
9,19,440,07:20
18,23,476,07:56
9,11,497,08:17
12,17,458,07:38
13,12,517,08:37
2,4,536,08:56
5,24,538,08:58
19,13,531,08:51
14,19,438,07:18
11,12,536,08:56
18,21,469,07:49
4,18,501,08:21
24,3,502,08:22
4,2,469,07:49
3,11,496,08:16
11,9,459,07:39
13,15,502,08:22
17,19,488,08:08
11,7,467,07:47
23,12,478,07:58
13,24,498,08:18
5,11,539,08:59
4,5,491,08:11
22,21,472,07:52
12,4,509,08:29
16,11,428,07:08
12,15,476,07:56
12,15,508,08:28
11,18,527,08:47
18,20,460,07:40
18,13,470,07:50
2,21,494,08:14
3,6,429,07:09
13,12,519,08:39
5,7,504,08:24
13,8,437,07:17
18,12,534,08:54
21,9,439,07:19
19,12,526,08:46
11,7,486,08:06
13,11,467,07:47
13,20,507,08:27
18,6,451,07:31
4,19,463,07:43
8,2,498,08:18
16,11,531,08:51
11,24,518,08:38
21,6,499,08:19
24,10,457,07:37
23,11,531,08:51
18,4,446,07:26
22,14,423,07:03
12,6,510,08:30
18,24,473,07:53
18,20,505,08:25
13,12,466,07:46
16,22,472,07:52
4,23,446,07:26
19,11,465,07:45
21,13,471,07:51
13,15,437,07:17
3,4,501,08:21
24,5,429,07:09
13,12,497,08:17
2,5,473,07:53
2,5,488,08:08
3,9,442,07:22
15,24,496,08:16
9,7,486,08:06
11,3,452,07:32
13,4,480,08:00
13,20,499,08:19
12,16,507,08:27
11,14,470,07:50
11,24,488,08:08
20,1,481,08:01
24,9,477,07:57
20,23,465,07:45
11,9,522,08:42
17,11,426,07:06
20,21,489,08:09
17,24,480,08:00
24,23,531,08:51
17,19,539,08:59
15,10,439,07:19
7,23,431,07:11
17,5,469,07:49
13,2,427,07:07
22,21,439,07:19
11,9,432,07:12
3,24,452,07:32
4,14,537,08:57
11,6,532,08:52
19,24,491,08:11
15,14,500,08:20
13,4,436,07:16
21,17,462,07:42
7,4,422,07:02
4,5,495,08:15
24,14,492,08:12
13,7,490,08:10
15,11,540,09:00
17,19,486,08:06
11,12,501,08:21
12,5,514,08:34
14,7,508,08:28
2,6,504,08:24
13,23,518,08:38
2,6,509,08:29
8,15,509,08:29
19,18,507,08:27
2,11,473,07:53
13,11,455,07:35
15,24,516,08:36
24,7,446,07:26
7,11,434,07:14
21,3,470,07:50
19,11,423,07:03
18,11,439,07:19
16,3,447,07:27
14,4,493,08:13
15,20,484,08:04
23,18,492,08:12
11,8,499,08:19
9,24,444,07:24
11,6,496,08:16
7,13,442,07:22
12,13,440,07:20
11,21,538,08:58
12,17,483,08:03
7,24,461,07:41
14,21,448,07:28
18,8,508,08:28
19,12,436,07:16
2,23,530,08:50
13,3,431,07:11
18,1,494,08:14
5,13,524,08:44
15,7,461,07:41
2,11,450,07:30
5,1,496,08:16
19,21,442,07:22
12,5,440,07:20
2,5,503,08:23
18,24,469,07:49
4,14,484,08:04
14,15,432,07:12
2,21,464,07:44
2,15,425,07:05
2,7,446,07:26
6,22,533,08:53
9,3,461,07:41
13,21,452,07:32
11,13,460,07:40
14,12,484,08:04
15,7,519,08:39
18,2,445,07:25
23,13,491,08:11
18,13,440,07:20
8,13,525,08:45
24,5,525,08:45
11,24,421,07:01
18,9,531,08:51
23,11,465,07:45
24,17,510,08:30
12,15,509,08:29
12,13,516,08:36
17,2,515,08:35
24,3,513,08:33
16,7,420,07:00
13,21,476,07:56
4,23,452,07:32
24,2,484,08:04
23,9,441,07:21
23,11,511,08:31
3,6,436,07:16
4,19,458,07:38
11,5,487,08:07
11,14,519,08:39
9,20,475,07:55
17,1,483,08:03
20,12,444,07:24
7,2,462,07:42
18,23,482,08:02
17,13,492,08:12
24,9,492,08:12
3,12,454,07:34
2,5,425,07:05
12,13,467,07:47
7,11,425,07:05
15,11,451,07:31
12,1,440,07:20
14,5,424,07:04
3,5,498,08:18
3,21,526,08:46
13,11,514,08:34
11,9,496,08:16
12,7,491,08:11
19,11,471,07:51
23,7,500,08:20
14,13,489,08:09
22,3,493,08:13
11,9,488,08:08
19,20,469,07:49
13,19,514,08:34
7,15,534,08:54
12,5,494,08:14
14,17,497,08:17
24,2,430,07:10
13,9,439,07:19
13,9,484,08:04
13,1,429,07:09
11,2,504,08:24
17,6,460,07:40
16,21,474,07:54
11,24,443,07:23
3,12,458,07:38
7,9,484,08:04
6,1,456,07:36
4,1,490,08:10
14,4,454,07:34
3,12,527,08:47
6,7,461,07:41
3,14,535,08:55
15,13,448,07:28
4,5,512,08:32
20,11,451,07:31
24,7,524,08:44
11,13,500,08:20
18,8,523,08:43
13,5,465,07:45
2,5,441,07:21
20,8,504,08:24
12,11,498,08:18
7,14,431,07:11
12,5,487,08:07
19,9,506,08:26
18,11,438,07:18
18,10,428,07:08
20,3,487,08:07
24,18,531,08:51
24,7,489,08:09
16,9,450,07:30
9,11,441,07:21
16,11,462,07:42
19,15,487,08:07
2,13,525,08:45
23,5,528,08:48
12,1,478,07:58
22,14,486,08:06
6,11,473,07:53
3,6,455,07:35
23,12,500,08:20
3,11,445,07:25
16,4,480,08:00
19,11,480,08:00
9,22,429,07:09
24,20,448,07:28
7,4,450,07:30
19,20,526,08:46
8,21,526,08:46
13,21,453,07:33
13,11,522,08:42
7,5,510,08:30
9,24,493,08:13
15,9,529,08:49
17,14,514,08:34
23,11,469,07:49
17,22,483,08:03
11,21,483,08:03
12,19,482,08:02
20,4,456,07:36
3,11,493,08:13
9,18,456,07:36
24,6,520,08:40
15,11,461,07:41
10,20,479,07:59
14,1,453,07:33
15,4,518,08:38
12,11,491,08:11
17,9,456,07:36
2,23,522,08:42
3,19,488,08:08
17,9,476,07:56
6,24,451,07:31
8,4,505,08:25
19,12,509,08:29
7,11,488,08:08
13,8,486,08:06
8,16,456,07:36
7,8,486,08:06
13,2,488,08:08
15,7,444,07:24
13,24,499,08:19
24,15,514,08:34
13,6,484,08:04
7,18,428,07:08
13,20,481,08:01
3,7,439,07:19
24,14,428,07:08
17,23,532,08:52
1,8,478,07:58
3,22,530,08:50
24,4,454,07:34
12,9,467,07:47
15,0,507,08:27
3,4,470,07:50
2,10,476,07:56
15,24,421,07:01
17,13,469,07:49
3,21,459,07:39
3,24,422,07:02
15,5,460,07:40
4,3,529,08:49
7,9,511,08:31
22,19,459,07:39
2,7,427,07:07
15,18,511,08:31
20,6,469,07:49
3,9,531,08:51
7,12,522,08:42
11,12,533,08:53
12,11,452,07:32
8,1,422,07:02
19,12,455,07:35
15,24,482,08:02
18,1,523,08:43
12,5,443,07:23
2,7,492,08:12
22,8,459,07:39
20,5,511,08:31
5,11,428,07:08
6,9,502,08:22
9,21,457,07:37
6,15,504,08:24
13,23,522,08:42
14,4,432,07:12
3,15,531,08:51
19,22,522,08:42
18,5,512,08:32
14,23,539,08:59
15,21,493,08:13
13,1,444,07:24
11,8,497,08:17
13,1,438,07:18
15,24,479,07:59
12,18,502,08:22
13,6,532,08:52
17,13,442,07:22
14,3,511,08:31
17,13,493,08:13
7,11,426,07:06
13,15,441,07:21
5,11,527,08:47
20,24,427,07:07
4,8,495,08:15
11,20,480,08:00
17,3,508,08:28
12,4,433,07:13
7,12,535,08:55
24,4,423,07:03
3,11,427,07:07
8,1,469,07:49
17,13,462,07:42
7,1,481,08:01
13,23,504,08:24
11,7,459,07:39
12,20,439,07:19
3,13,506,08:26
15,3,485,08:05
24,1,432,07:12
18,4,437,07:17
3,7,539,08:59
17,4,524,08:44
14,5,431,07:11
13,11,530,08:50
13,12,519,08:39
6,15,519,08:39
15,24,465,07:45
11,5,439,07:19
14,24,535,08:55
24,11,428,07:08
24,11,499,08:19
22,13,538,08:58
19,15,501,08:21
24,9,529,08:49
17,22,479,07:59
7,13,439,07:19
15,1,442,07:22
24,17,524,08:44
12,13,497,08:17
17,18,444,07:24
21,23,503,08:23
17,14,539,08:59
16,3,455,07:35
4,16,488,08:08
15,11,500,08:20
3,13,480,08:00
24,9,529,08:49
12,11,482,08:02
20,13,421,07:01
23,9,449,07:29
13,21,516,08:36
7,5,511,08:31
24,7,439,07:19
21,11,436,07:16
16,21,440,07:20
13,6,434,07:14
12,18,490,08:10
13,20,457,07:37
12,5,425,07:05
17,10,454,07:34
5,11,485,08:05
5,21,535,08:55
8,5,484,08:04
2,13,499,08:19
13,16,461,07:41
7,13,436,07:16
4,11,435,07:15
11,18,447,07:27
3,20,512,08:32
21,24,480,08:00
13,5,537,08:57
13,3,423,07:03
7,1,466,07:46
7,11,471,07:51
16,11,528,08:48
13,12,522,08:42
14,11,447,07:27
15,11,522,08:42
17,19,424,07:04
24,11,520,08:40
16,14,440,07:20
17,14,525,08:45
8,11,486,08:06
23,11,517,08:37
4,23,465,07:45
13,12,462,07:42
12,23,511,08:31
19,12,451,07:31
19,8,448,07:28
15,12,460,07:40
11,12,459,07:39
4,12,464,07:44
18,8,467,07:47
20,11,478,07:58
11,15,479,07:59
16,15,498,08:18
16,18,476,07:56
3,11,438,07:18
6,21,461,07:41
24,2,471,07:51
24,15,443,07:23
3,17,510,08:30
15,4,426,07:06
14,11,437,07:17
16,12,498,08:18
17,9,475,07:55
4,3,478,07:58
24,22,504,08:24
24,15,503,08:23
14,2,515,08:35
13,3,459,07:39
5,15,481,08:01
7,15,519,08:39
11,6,496,08:16
18,9,471,07:51
23,9,455,07:35
5,15,423,07:03
13,17,480,08:00
18,2,430,07:10
24,21,471,07:51
20,6,430,07:10
18,19,464,07:44
8,6,520,08:40
19,11,461,07:41
18,23,425,07:05
23,11,507,08:27
20,2,498,08:18
2,9,511,08:31
13,12,518,08:38
14,15,480,08:00
12,23,509,08:29
13,21,513,08:33
2,13,457,07:37
23,6,472,07:52
24,7,475,07:55
0,11,442,07:22
18,13,519,08:39
12,21,507,08:27
24,7,449,07:29
18,24,472,07:52
16,24,518,08:38
13,24,510,08:30
21,4,535,08:55
3,22,432,07:12
15,11,425,07:05
3,5,455,07:35
23,11,509,08:29
4,3,513,08:33
15,11,479,07:59
6,23,495,08:15
2,15,486,08:06
17,1,466,07:46
5,18,433,07:13
17,18,474,07:54
13,7,470,07:50
20,18,466,07:46
17,14,472,07:52
18,4,484,08:04
15,2,515,08:35
15,11,504,08:24
17,7,449,07:29
14,24,445,07:25
7,22,425,07:05
19,3,433,07:13
5,7,485,08:05
19,3,488,08:08
14,15,508,08:28
7,3,488,08:08
12,9,461,07:41
16,11,458,07:38
14,22,506,08:26
16,5,503,08:23
3,5,487,08:07
3,7,441,07:21
12,8,506,08:26
19,12,491,08:11
11,9,493,08:13
13,9,472,07:52
7,4,479,07:59
1,20,446,07:26
19,12,471,07:51
17,6,468,07:48
19,23,460,07:40
15,7,448,07:28
9,11,466,07:46
11,3,509,08:29
5,11,480,08:00
6,3,424,07:04
3,7,443,07:23
7,1,447,07:27
17,20,494,08:14
15,17,492,08:12
24,4,532,08:52
13,8,500,08:20
18,12,443,07:23
18,11,452,07:32
3,11,491,08:11
20,15,511,08:31
17,10,505,08:25
13,23,432,07:12
18,5,495,08:15
13,3,468,07:48
18,13,472,07:52
19,2,503,08:23
6,12,486,08:06
18,1,462,07:42
3,13,532,08:52
6,13,433,07:13
16,1,505,08:25
23,11,522,08:42
20,12,495,08:15
13,8,490,08:10
7,14,511,08:31
8,5,499,08:19
7,9,497,08:17
19,20,540,09:00
2,15,507,08:27
8,24,423,07:03
7,17,540,09:00
12,24,438,07:18
13,11,425,07:05
16,22,451,07:31
12,7,518,08:38
24,14,497,08:17
19,5,466,07:46
2,1,524,08:44
17,13,425,07:05
2,11,423,07:03
2,13,479,07:59
14,23,437,07:17
22,5,473,07:53
14,11,450,07:30
7,4,537,08:57
7,20,478,07:58
15,24,448,07:28
19,22,472,07:52
6,13,493,08:13
24,13,529,08:49
8,6,441,07:21
7,24,436,07:16
17,24,439,07:19
23,9,476,07:56
8,19,540,09:00
12,8,467,07:47
11,15,475,07:55
19,16,426,07:06
18,10,516,08:36
4,11,425,07:05
14,21,427,07:07
14,13,425,07:05
19,10,448,07:28
24,13,508,08:28
12,7,507,08:27
13,7,528,08:48
20,11,506,08:26
4,6,490,08:10
13,20,497,08:17
18,20,483,08:03
4,12,448,07:28
11,5,440,07:20
6,14,510,08:30
4,11,455,07:35
14,23,433,07:13
4,5,484,08:04
2,3,460,07:40
11,5,423,07:03
23,5,463,07:43
13,12,437,07:17
14,3,491,08:11
2,24,516,08:36
3,2,473,07:53
9,21,520,08:40
7,5,507,08:27
19,21,432,07:12
21,16,455,07:35
3,22,446,07:26
17,6,450,07:30
13,2,475,07:55
19,17,446,07:26
24,3,526,08:46
2,7,448,07:28
5,4,510,08:30
17,8,453,07:33
11,24,505,08:25
7,24,480,08:00
5,13,451,07:31
12,11,464,07:44
22,13,462,07:42
13,7,466,07:46
22,3,498,08:18
18,13,505,08:25
18,11,475,07:55
12,22,529,08:49
19,17,465,07:45
13,11,468,07:48
18,1,529,08:49
16,4,539,08:59
24,7,481,08:01
23,9,532,08:52
1,13,490,08:10
12,8,423,07:03
22,7,498,08:18
15,6,434,07:14
13,24,476,07:56
19,17,538,08:58
21,22,444,07:24
22,6,473,07:53
14,21,489,08:09
12,20,460,07:40
20,22,441,07:21
12,5,489,08:09
3,7,491,08:11
5,11,494,08:14
17,4,527,08:47
21,7,483,08:03
12,11,443,07:23
6,11,478,07:58
12,1,454,07:34
18,7,422,07:02
2,12,489,08:09
3,13,495,08:15
7,12,470,07:50
22,19,522,08:42
4,11,523,08:43
13,5,472,07:52
17,11,477,07:57
13,11,528,08:48
8,4,533,08:53
23,2,503,08:23
16,21,511,08:31
2,11,528,08:48
11,2,433,07:13
11,18,455,07:35
2,24,446,07:26
24,5,450,07:30
17,1,429,07:09
17,7,428,07:08
13,23,507,08:27
18,11,497,08:17
20,12,438,07:18
24,13,521,08:41
18,9,459,07:39
11,23,430,07:10
11,18,521,08:41
16,13,446,07:26
14,15,478,07:58
11,3,424,07:04
3,12,513,08:33
18,19,479,07:59
2,18,539,08:59
7,2,434,07:14
20,9,468,07:48
6,11,503,08:23
15,21,429,07:09
24,13,447,07:27
21,8,483,08:03
2,14,501,08:21
12,13,499,08:19
15,11,538,08:58
24,15,530,08:50
13,15,490,08:10
7,13,465,07:45
13,4,521,08:41
16,9,427,07:07
4,16,529,08:49
13,11,502,08:22
17,14,502,08:22
15,23,472,07:52
14,11,476,07:56
14,9,455,07:35
24,14,451,07:31
24,11,470,07:50
12,19,439,07:19
4,11,469,07:49
11,21,485,08:05
19,20,480,08:00
19,21,514,08:34
15,9,422,07:02
17,12,452,07:32
19,11,451,07:31
23,9,491,08:11
14,8,494,08:14
13,11,458,07:38
15,24,432,07:12
17,11,441,07:21
14,24,530,08:50
21,7,425,07:05
24,7,505,08:25
12,11,479,07:59
20,3,423,07:03
3,24,427,07:07
24,10,485,08:05
2,8,437,07:17
16,21,521,08:41
7,8,516,08:36
14,23,530,08:50
4,13,448,07:28
8,11,426,07:06
2,13,467,07:47
24,16,423,07:03
3,11,451,07:31
6,7,532,08:52
8,4,468,07:48
21,17,466,07:46
7,18,504,08:24
19,11,509,08:29
22,3,516,08:36
12,1,529,08:49
23,3,455,07:35
4,11,448,07:28
2,8,461,07:41
24,11,525,08:45
17,11,530,08:50
12,5,518,08:38
8,9,490,08:10
23,24,484,08:04
13,12,524,08:44
16,5,533,08:53
12,11,471,07:51
21,11,522,08:42
4,12,492,08:12
3,17,501,08:21
17,12,536,08:56
9,7,469,07:49
3,9,456,07:36
19,22,442,07:22
24,11,436,07:16
2,12,512,08:32
7,15,485,08:05
15,23,439,07:19
22,6,479,07:59
22,13,490,08:10
13,14,421,07:01
24,18,477,07:57
10,11,430,07:10
19,20,520,08:40
13,24,457,07:37
24,11,484,08:04
15,21,536,08:56
9,13,448,07:28
17,20,483,08:03
13,14,516,08:36
14,24,445,07:25
3,2,448,07:28
7,13,488,08:08
17,21,440,07:20
15,2,523,08:43
9,13,462,07:42
2,11,513,08:33
12,7,475,07:55
18,11,472,07:52
15,9,478,07:58
2,15,478,07:58
13,24,459,07:39
21,20,460,07:40
11,23,423,07:03
12,5,467,07:47
13,11,459,07:39
6,7,475,07:55
2,18,469,07:49
13,11,476,07:56
15,13,447,07:27
17,11,445,07:25
13,3,443,07:23
16,4,470,07:50
13,6,447,07:27
19,11,453,07:33
11,4,424,07:04
18,7,465,07:45
6,5,474,07:54
11,1,437,07:17
3,11,423,07:03
11,12,449,07:29
13,5,466,07:46
8,14,476,07:56
18,5,522,08:42
8,2,438,07:18
2,23,459,07:39
17,20,489,08:09
5,18,424,07:04
22,23,451,07:31
8,23,509,08:29
11,6,498,08:18
22,1,468,07:48
11,23,443,07:23
9,18,470,07:50
2,19,452,07:32
14,1,477,07:57
1,8,504,08:24
17,15,530,08:50
14,11,445,07:25
17,20,479,07:59
12,16,536,08:56
13,19,423,07:03
22,8,424,07:04
15,21,439,07:19
14,22,517,08:37
19,11,506,08:26
24,3,527,08:47
5,11,493,08:13
2,19,504,08:24
19,23,457,07:37
14,13,473,07:53
11,9,443,07:23
22,7,500,08:20
18,9,485,08:05
21,24,453,07:33
13,21,486,08:06
22,2,528,08:48
17,14,434,07:14
13,5,536,08:56
15,11,457,07:37
22,8,536,08:56
21,19,450,07:30
17,22,430,07:10
17,12,422,07:02
23,12,520,08:40
24,5,521,08:41
18,8,479,07:59
8,6,498,08:18
19,1,450,07:30
16,13,446,07:26
8,2,527,08:47
17,14,465,07:45
22,13,512,08:32
17,22,510,08:30
9,23,443,07:23
24,15,475,07:55
3,24,482,08:02
7,8,443,07:23
13,5,537,08:57
4,12,504,08:24
12,15,452,07:32
13,21,494,08:14
16,11,506,08:26
17,13,531,08:51
13,11,430,07:10
13,11,536,08:56
21,3,531,08:51
18,13,431,07:11
21,14,476,07:56
2,1,530,08:50
17,11,450,07:30
15,18,524,08:44
12,23,497,08:17
17,11,468,07:48
10,11,428,07:08
16,5,422,07:02
17,6,495,08:15
19,9,478,07:58
5,9,488,08:08
4,13,435,07:15
4,2,476,07:56
17,12,470,07:50
12,1,518,08:38
13,6,435,07:15
14,11,434,07:14
7,13,525,08:45
20,11,422,07:02
14,11,497,08:17
24,7,506,08:26
11,21,430,07:10
20,7,439,07:19
12,19,480,08:00
17,21,490,08:10
13,5,494,08:14
24,11,476,07:56
5,6,478,07:58
3,8,446,07:26
7,5,444,07:24
19,13,484,08:04
4,1,444,07:24
18,3,484,08:04
17,7,516,08:36
4,14,459,07:39
17,3,492,08:12
12,13,476,07:56
20,6,455,07:35
13,14,425,07:05
12,13,512,08:32
3,12,536,08:56
2,22,428,07:08
3,21,492,08:12
20,21,427,07:07
2,8,496,08:16
24,9,503,08:23
22,13,486,08:06
8,12,472,07:52
17,22,451,07:31
12,2,445,07:25
13,20,473,07:53
17,9,502,08:22
15,12,441,07:21
19,8,483,08:03
17,23,523,08:43
6,11,446,07:26
16,6,489,08:09
12,13,536,08:56
4,5,457,07:37
2,11,477,07:57
13,11,426,07:06
21,24,465,07:45
17,6,478,07:58
24,11,478,07:58
13,24,528,08:48
16,11,533,08:53
12,11,426,07:06
3,2,519,08:39
17,4,466,07:46
7,3,517,08:37
14,24,499,08:19
14,8,444,07:24
22,2,519,08:39
13,11,483,08:03
5,13,504,08:24
5,3,481,08:01
16,4,475,07:55
13,8,533,08:53
14,22,524,08:44
24,14,492,08:12
12,15,536,08:56
17,5,479,07:59
15,11,505,08:25
12,11,529,08:49
12,17,473,07:53
5,7,441,07:21
19,10,431,07:11
12,4,481,08:01
3,5,484,08:04
7,13,513,08:33
7,5,449,07:29
24,20,497,08:17
18,22,427,07:07
13,3,500,08:20
3,9,475,07:55
7,19,440,07:20
16,1,495,08:15
15,24,475,07:55
11,5,480,08:00
2,8,516,08:36
8,3,491,08:11
24,7,441,07:21
13,8,521,08:41
24,4,515,08:35
3,22,431,07:11
5,14,471,07:51
18,23,519,08:39
13,18,448,07:28
14,20,492,08:12
16,4,452,07:32
11,24,437,07:17
2,5,424,07:04
13,9,460,07:40
13,24,505,08:25
15,3,474,07:54
11,22,468,07:48
5,15,539,08:59
16,11,462,07:42
20,1,517,08:37
24,3,530,08:50
20,5,483,08:03
3,14,458,07:38
13,9,517,08:37
11,6,492,08:12
20,19,490,08:10
3,1,447,07:27
12,14,430,07:10
19,2,481,08:01
24,12,472,07:52
24,15,484,08:04
12,23,514,08:34
19,23,528,08:48
12,11,508,08:28
6,7,455,07:35
18,20,461,07:41
2,15,425,07:05
2,12,452,07:32
22,11,495,08:15
13,19,450,07:30
14,21,479,07:59
13,11,425,07:05
17,1,531,08:51
7,10,451,07:31
17,4,437,07:17
14,21,507,08:27
22,17,480,08:00
3,21,503,08:23
14,11,499,08:19
15,24,444,07:24
18,24,437,07:17
20,12,518,08:38
12,11,493,08:13
18,7,444,07:24
20,11,501,08:21
4,13,494,08:14
13,11,421,07:01
18,10,461,07:41
11,6,426,07:06
18,3,423,07:03
13,15,529,08:49
22,15,518,08:38
24,7,501,08:21
13,12,459,07:39
3,5,476,07:56
8,4,522,08:42
13,8,486,08:06
12,10,473,07:53
22,8,528,08:48
24,22,479,07:59
3,24,427,07:07
21,13,525,08:45
14,17,465,07:45
13,23,487,08:07
13,14,498,08:18
7,20,538,08:58
12,1,531,08:51
7,11,424,07:04
13,1,497,08:17
2,5,441,07:21
7,5,469,07:49
13,3,488,08:08
13,19,495,08:15
16,11,487,08:07
12,24,526,08:46
18,7,479,07:59
18,24,505,08:25
13,4,507,08:27
12,5,523,08:43
4,21,479,07:59
17,8,533,08:53
11,15,471,07:51
22,11,531,08:51
23,8,526,08:46
22,3,456,07:36
19,15,484,08:04
14,24,501,08:21
19,24,536,08:56
9,1,458,07:38
22,9,440,07:20
2,4,480,08:00
18,14,478,07:58
11,3,438,07:18
16,11,430,07:10
2,1,490,08:10
13,11,515,08:35
5,15,478,07:58
15,11,467,07:47
5,13,515,08:35
5,1,487,08:07
13,10,493,08:13
7,2,439,07:19
12,2,500,08:20
20,24,459,07:39
22,10,499,08:19
13,10,433,07:13
