in_station,out_station,time_minute,time_hour_minute
15,2,476,07:56
23,8,556,09:16
4,11,526,08:46
15,18,429,07:09
23,21,470,07:50
7,14,383,06:23
7,12,479,07:59
17,13,410,06:50
7,20,641,10:41
18,15,553,09:13
14,11,391,06:31
18,21,466,07:46
12,11,481,08:01
17,11,450,07:30
9,20,580,09:40
13,6,478,07:58
13,16,543,09:03
6,11,394,06:34
19,5,503,08:23
17,13,506,08:26
6,14,465,07:45
17,13,471,07:51
4,3,488,08:08
21,15,506,08:26
12,11,655,10:55
19,13,485,08:05
12,5,641,10:41
13,18,558,09:18
2,11,570,09:30
12,14,528,08:48
17,19,518,08:38
21,12,530,08:50
24,8,422,07:02
7,18,429,07:09
12,8,569,09:29
11,7,480,08:00
4,11,552,09:12
19,5,464,07:44
15,21,525,08:45
14,10,548,09:08
14,11,396,06:36
2,20,500,08:20
16,11,475,07:55
12,20,483,08:03
3,20,419,06:59
8,11,472,07:52
11,1,516,08:36
4,21,580,09:40
24,13,411,06:51
20,8,510,08:30
19,18,378,06:18
20,23,544,09:04
4,20,641,10:41
15,13,541,09:01
24,8,371,06:11
7,4,523,08:43
7,12,594,09:54
12,23,434,07:14
14,13,604,10:04
4,20,497,08:17
6,11,516,08:36
15,22,626,10:26
17,7,405,06:45
3,8,449,07:29
9,2,551,09:11
17,15,471,07:51
19,20,420,07:00
20,6,530,08:50
19,11,508,08:28
18,20,432,07:12
15,10,441,07:21
4,5,532,08:52
13,1,454,07:34
3,9,541,09:01
18,7,585,09:45
17,24,491,08:11
11,3,487,08:07
17,23,493,08:13
15,13,521,08:41
4,7,620,10:20
13,22,624,10:24
21,15,397,06:37
17,9,360,06:00
24,12,367,06:07
7,20,429,07:09
13,6,589,09:49
3,19,544,09:04
19,21,458,07:38
13,4,503,08:23
9,7,441,07:21
4,12,455,07:35
20,15,476,07:56
19,11,456,07:36
7,6,509,08:29
12,13,431,07:11
12,8,436,07:16
12,22,452,07:32
24,8,547,09:07
16,20,486,08:06
15,3,533,08:53
12,8,478,07:58
14,12,501,08:21
17,20,366,06:06
17,14,568,09:28
15,19,478,07:58
19,14,537,08:57
3,13,413,06:53
17,14,445,07:25
19,8,477,07:57
12,22,508,08:28
13,11,449,07:29
15,19,590,09:50
22,15,507,08:27
17,13,528,08:48
9,13,469,07:49
13,21,569,09:29
19,1,439,07:19
12,4,613,10:13
11,12,593,09:53
24,3,450,07:30
12,9,622,10:22
20,8,442,07:22
13,2,552,09:12
17,3,636,10:36
15,22,597,09:57
20,23,467,07:47
7,4,492,08:12
23,11,514,08:34
13,8,447,07:27
19,11,598,09:58
8,2,655,10:55
11,21,420,07:00
12,5,426,07:06
24,18,500,08:20
4,2,418,06:58
6,11,427,07:07
13,5,454,07:34
23,11,436,07:16
8,5,509,08:29
6,3,388,06:28
18,15,615,10:15
11,19,662,11:02
11,14,397,06:37
6,24,489,08:09
24,6,542,09:02
13,9,487,08:07
12,6,488,08:08
18,19,433,07:13
24,3,427,07:07
5,8,572,09:32
17,4,614,10:14
5,13,492,08:12
21,9,457,07:37
24,11,620,10:20
24,18,447,07:27
12,5,508,08:28
11,3,468,07:48
15,14,410,06:50
6,23,526,08:46
8,15,450,07:30
12,7,491,08:11
14,7,496,08:16
21,18,548,09:08
5,23,538,08:58
18,16,508,08:28
11,6,431,07:11
7,16,579,09:39
15,13,418,06:58
10,15,408,06:48
14,15,497,08:17
24,11,447,07:27
24,15,441,07:21
17,11,625,10:25
15,4,437,07:17
24,9,433,07:13
22,16,436,07:16
17,7,578,09:38
15,14,570,09:30
17,11,422,07:02
22,1,472,07:52
5,14,536,08:56
19,13,514,08:34
24,1,451,07:31
21,14,483,08:03
13,8,502,08:22
19,14,394,06:34
17,8,543,09:03
18,5,507,08:27
3,22,494,08:14
17,20,505,08:25
12,3,428,07:08
18,11,498,08:18
7,16,544,09:04
3,11,566,09:26
2,3,489,08:09
4,9,386,06:26
14,7,511,08:31
2,9,488,08:08
2,15,506,08:26
7,24,555,09:15
4,8,440,07:20
19,22,616,10:16
11,9,392,06:32
14,6,552,09:12
11,8,543,09:03
2,18,566,09:26
7,8,668,11:08
5,16,393,06:33
18,24,499,08:19
13,10,514,08:34
10,4,453,07:33
12,4,536,08:56
13,8,455,07:35
7,23,435,07:15
17,11,437,07:17
20,8,566,09:26
24,14,584,09:44
12,15,474,07:54
11,13,367,06:07
3,11,509,08:29
24,3,523,08:43
7,14,578,09:38
24,23,401,06:41
15,11,529,08:49
12,10,476,07:56
7,13,482,08:02
21,17,415,06:55
20,9,487,08:07
20,15,444,07:24
17,24,388,06:28
8,11,567,09:27
22,5,506,08:26
12,4,557,09:17
13,19,514,08:34
20,23,463,07:43
3,13,551,09:11
7,11,424,07:04
11,7,475,07:55
7,11,594,09:54
22,11,408,06:48
14,11,471,07:51
16,21,502,08:22
12,4,430,07:10
17,9,461,07:41
13,22,525,08:45
11,2,482,08:02
24,4,532,08:52
17,21,508,08:28
21,7,395,06:35
17,12,382,06:22
18,12,501,08:21
17,7,532,08:52
17,13,456,07:36
13,14,487,08:07
13,18,454,07:34
24,5,480,08:00
7,11,441,07:21
7,10,539,08:59
14,7,533,08:53
15,10,483,08:03
14,11,504,08:24
3,24,474,07:54
18,22,525,08:45
15,24,546,09:06
17,5,550,09:10
24,5,542,09:02
20,5,425,07:05
18,11,493,08:13
8,14,450,07:30
23,12,649,10:49
8,10,436,07:16
7,1,531,08:51
3,11,475,07:55
17,11,401,06:41
13,11,421,07:01
6,15,506,08:26
23,12,498,08:18
15,14,475,07:55
14,6,463,07:43
11,15,485,08:05
17,9,587,09:47
2,20,468,07:48
6,4,506,08:26
9,11,584,09:44
14,15,380,06:20
23,22,483,08:03
13,11,410,06:50
12,11,402,06:42
14,7,551,09:11
12,8,663,11:03
3,13,388,06:28
16,1,437,07:17
15,7,555,09:15
4,9,391,06:31
18,8,564,09:24
7,11,499,08:19
21,13,479,07:59
23,12,434,07:14
22,13,482,08:02
12,17,553,09:13
2,11,434,07:14
8,13,462,07:42
2,13,565,09:25
8,22,499,08:19
24,11,435,07:15
17,7,466,07:46
13,6,613,10:13
14,9,541,09:01
16,22,550,09:10
16,20,463,07:43
23,7,546,09:06
15,20,508,08:28
16,20,393,06:33
13,8,599,09:59
18,20,475,07:55
13,7,515,08:35
24,11,583,09:43
24,12,414,06:54
2,11,489,08:09
12,6,404,06:44
18,3,450,07:30
13,12,478,07:58
12,3,394,06:34
14,11,432,07:12
11,3,557,09:17
15,3,540,09:00
17,10,486,08:06
3,21,452,07:32
18,3,612,10:12
8,21,545,09:05
7,20,570,09:30
12,7,533,08:53
24,13,549,09:09
16,4,489,08:09
15,19,443,07:23
12,7,557,09:17
13,3,478,07:58
5,24,439,07:19
4,5,491,08:11
15,7,489,08:09
4,13,525,08:45
13,8,494,08:14
12,17,574,09:34
22,18,513,08:33
20,23,461,07:41
13,12,482,08:02
9,3,399,06:39
21,5,514,08:34
19,7,498,08:18
24,1,381,06:21
3,19,504,08:24
7,16,411,06:51
23,11,485,08:05
17,15,574,09:34
10,1,458,07:38
18,6,408,06:48
7,12,403,06:43
12,21,498,08:18
13,24,393,06:33
23,10,584,09:44
22,8,538,08:58
19,22,567,09:27
19,21,526,08:46
17,9,415,06:55
13,5,533,08:53
10,21,537,08:57
18,11,468,07:48
15,13,474,07:54
17,18,423,07:03
13,1,500,08:20
2,21,376,06:16
13,21,507,08:27
12,7,467,07:47
3,14,394,06:34
8,11,483,08:03
13,11,421,07:01
18,13,381,06:21
13,19,484,08:04
7,14,540,09:00
12,20,411,06:51
14,20,527,08:47
3,11,409,06:49
11,16,642,10:42
12,2,438,07:18
18,15,482,08:02
12,21,493,08:13
20,7,423,07:03
4,5,538,08:58
5,21,418,06:58
2,9,479,07:59
23,19,546,09:06
15,14,538,08:58
18,11,536,08:56
23,13,488,08:08
2,5,596,09:56
8,24,501,08:21
17,19,412,06:52
23,5,547,09:07
18,10,563,09:23
12,1,490,08:10
17,19,425,07:05
19,14,404,06:44
12,5,413,06:53
23,7,456,07:36
13,19,451,07:31
12,4,463,07:43
13,11,458,07:38
18,7,466,07:46
24,19,439,07:19
3,13,468,07:48
19,17,559,09:19
12,13,489,08:09
12,1,448,07:28
17,13,504,08:24
9,1,531,08:51
17,14,446,07:26
12,22,448,07:28
22,15,543,09:03
21,7,386,06:26
13,9,475,07:55
16,4,434,07:14
11,24,504,08:24
14,9,519,08:39
18,16,470,07:50
2,14,625,10:25
20,6,404,06:44
17,8,633,10:33
13,14,482,08:02
19,24,429,07:09
24,9,605,10:05
18,24,599,09:59
11,18,452,07:32
12,18,425,07:05
12,11,553,09:13
16,15,493,08:13
13,5,461,07:41
14,9,571,09:31
4,12,497,08:17
14,7,540,09:00
5,24,478,07:58
14,19,432,07:12
16,7,530,08:50
17,2,525,08:45
12,15,623,10:23
12,8,415,06:55
12,3,424,07:04
23,5,428,07:08
7,9,536,08:56
17,24,503,08:23
18,24,480,08:00
24,11,509,08:29
7,18,625,10:25
11,17,425,07:05
22,5,515,08:35
11,9,540,09:00
12,14,472,07:52
11,22,557,09:17
19,13,513,08:33
12,2,360,06:00
3,4,633,10:33
17,4,445,07:25
19,24,518,08:38
17,3,538,08:58
2,13,596,09:56
6,5,630,10:30
2,5,475,07:55
3,9,470,07:50
2,1,526,08:46
12,17,558,09:18
22,20,417,06:57
4,11,366,06:06
12,18,549,09:09
19,13,452,07:32
23,15,448,07:28
7,11,411,06:51
12,7,548,09:08
12,14,649,10:49
17,22,414,06:54
24,14,519,08:39
11,24,478,07:58
22,12,542,09:02
4,14,486,08:06
19,20,516,08:36
12,9,409,06:49
17,5,623,10:23
12,18,459,07:39
19,12,529,08:49
18,24,546,09:06
17,24,511,08:31
16,8,430,07:10
2,11,535,08:55
2,11,411,06:51
14,13,426,07:06
18,11,516,08:36
13,23,530,08:50
22,12,555,09:15
12,11,462,07:42
24,1,479,07:59
7,22,495,08:15
3,5,481,08:01
9,11,583,09:43
5,12,575,09:35
12,20,389,06:29
19,21,604,10:04
19,5,422,07:02
5,11,622,10:22
18,16,429,07:09
5,24,424,07:04
13,8,534,08:54
24,14,496,08:16
12,5,390,06:30
23,11,543,09:03
5,14,441,07:21
2,22,645,10:45
24,3,491,08:11
6,8,617,10:17
12,3,494,08:14
8,18,457,07:37
2,3,415,06:55
7,9,417,06:57
7,9,489,08:09
11,15,442,07:22
16,21,534,08:54
22,18,457,07:37
13,11,474,07:54
20,22,559,09:19
18,21,451,07:31
23,8,595,09:55
9,7,481,08:01
13,6,450,07:30
7,24,435,07:15
7,12,616,10:16
9,13,474,07:54
9,21,411,06:51
21,19,478,07:58
21,5,405,06:45
4,14,464,07:44
17,24,476,07:56
14,13,421,07:01
17,8,577,09:37
12,21,516,08:36
13,3,483,08:03
4,1,526,08:46
13,9,387,06:27
4,11,637,10:37
9,3,457,07:37
13,18,506,08:26
13,2,435,07:15
24,16,523,08:43
15,11,396,06:36
13,12,512,08:32
10,7,459,07:39
18,17,564,09:24
4,3,476,07:56
3,24,437,07:17
18,5,468,07:48
15,5,487,08:07
17,20,499,08:19
17,24,448,07:28
22,11,520,08:40
15,16,399,06:39
12,7,493,08:13
13,6,515,08:35
14,11,582,09:42
13,23,485,08:05
3,17,464,07:44
9,6,563,09:23
11,13,375,06:15
17,19,461,07:41
3,5,554,09:14
14,3,544,09:04
11,13,391,06:31
11,5,496,08:16
4,13,527,08:47
20,7,600,10:00
22,12,442,07:22
12,22,537,08:57
17,15,364,06:04
15,24,499,08:19
14,12,422,07:02
3,11,504,08:24
21,13,433,07:13
13,6,578,09:38
12,11,426,07:06
20,5,558,09:18
9,11,545,09:05
12,22,447,07:27
14,22,507,08:27
15,9,473,07:53
10,16,442,07:22
19,11,456,07:36
8,13,386,06:26
12,17,396,06:36
8,23,405,06:45
16,9,465,07:45
14,11,419,06:59
21,11,575,09:35
14,9,543,09:03
4,5,450,07:30
14,18,455,07:35
12,22,523,08:43
22,5,490,08:10
8,11,516,08:36
15,2,433,07:13
7,20,564,09:24
22,3,511,08:31
22,7,497,08:17
24,11,556,09:16
24,3,611,10:11
17,8,440,07:20
2,15,407,06:47
21,11,417,06:57
17,14,409,06:49
7,4,561,09:21
13,14,416,06:56
21,11,421,07:01
18,11,363,06:03
12,6,596,09:56
14,3,427,07:07
17,20,520,08:40
10,23,458,07:38
24,11,407,06:47
13,11,499,08:19
7,15,587,09:47
17,24,424,07:04
12,2,512,08:32
13,21,491,08:11
21,18,428,07:08
13,22,421,07:01
19,7,527,08:47
12,11,369,06:09
19,20,584,09:44
7,2,400,06:40
13,3,494,08:14
3,1,479,07:59
22,6,520,08:40
20,9,491,08:11
12,21,614,10:14
19,11,498,08:18
21,6,533,08:53
3,5,497,08:17
6,2,388,06:28
14,15,478,07:58
24,15,476,07:56
24,11,610,10:10
22,14,380,06:20
13,3,457,07:37
2,12,486,08:06
16,14,465,07:45
11,5,377,06:17
12,8,473,07:53
22,18,486,08:06
19,5,448,07:28
7,18,508,08:28
4,8,539,08:59
17,3,452,07:32
2,6,575,09:35
16,9,462,07:42
12,4,492,08:12
3,2,407,06:47
15,22,438,07:18
18,11,494,08:14
8,20,457,07:37
3,15,485,08:05
12,24,559,09:19
17,2,458,07:38
12,15,459,07:39
16,17,444,07:24
13,12,565,09:25
18,19,468,07:48
4,17,478,07:58
11,12,440,07:20
13,14,486,08:06
11,24,464,07:44
11,22,507,08:27
15,11,424,07:04
8,20,571,09:31
15,10,397,06:37
12,11,382,06:22
13,4,475,07:55
5,8,397,06:37
5,23,551,09:11
11,17,524,08:44
6,24,474,07:54
13,6,395,06:35
12,10,374,06:14
3,1,552,09:12
7,23,495,08:15
16,13,461,07:41
16,11,500,08:20
24,6,434,07:14
7,5,403,06:43
12,22,484,08:04
2,14,549,09:09
14,24,543,09:03
19,24,400,06:40
22,11,512,08:32
19,9,637,10:37
21,13,454,07:34
14,19,542,09:02
18,11,430,07:10
7,21,440,07:20
19,24,464,07:44
23,24,481,08:01
9,11,375,06:15
23,24,372,06:12
2,18,524,08:44
21,2,424,07:04
14,7,428,07:08
19,11,451,07:31
4,9,490,08:10
4,5,527,08:47
5,13,398,06:38
11,9,447,07:27
24,7,620,10:20
17,15,438,07:18
20,14,508,08:28
20,14,432,07:12
8,15,585,09:45
17,12,509,08:29
17,23,616,10:16
11,7,461,07:41
11,7,415,06:55
19,13,512,08:32
13,20,554,09:14
19,5,479,07:59
7,19,501,08:21
20,2,531,08:51
11,13,414,06:54
16,13,558,09:18
14,20,592,09:52
14,11,497,08:17
24,11,440,07:20
14,22,368,06:08
13,20,526,08:46
13,11,643,10:43
9,24,524,08:44
15,5,509,08:29
12,19,445,07:25
24,3,470,07:50
7,17,464,07:44
12,17,501,08:21
19,15,602,10:02
21,4,503,08:23
15,11,523,08:43
15,16,542,09:02
18,13,515,08:35
22,12,458,07:38
13,1,487,08:07
18,5,384,06:24
17,10,533,08:53
17,7,448,07:28
13,12,390,06:30
9,6,444,07:24
14,4,418,06:58
24,7,570,09:30
22,6,604,10:04
21,24,406,06:46
4,18,471,07:51
12,21,467,07:47
23,11,448,07:28
11,13,485,08:05
13,9,475,07:55
22,12,523,08:43
4,6,513,08:33
12,24,542,09:02
11,5,509,08:29
12,6,448,07:28
3,11,550,09:10
4,13,477,07:57
22,5,590,09:50
17,5,487,08:07
8,14,497,08:17
12,11,492,08:12
19,11,482,08:02
19,8,568,09:28
8,24,597,09:57
5,13,410,06:50
7,3,505,08:25
7,14,465,07:45
18,11,474,07:54
19,7,623,10:23
20,11,421,07:01
11,12,391,06:31
14,15,490,08:10
18,1,486,08:06
17,7,474,07:54
2,12,532,08:52
14,20,368,06:08
3,12,583,09:43
13,5,438,07:18
13,22,536,08:56
20,7,550,09:10
8,12,458,07:38
14,9,575,09:35
16,11,603,10:03
11,21,487,08:07
14,3,437,07:17
15,13,537,08:57
21,5,467,07:47
18,7,385,06:25
24,15,550,09:10
12,7,487,08:07
11,12,417,06:57
7,5,527,08:47
13,9,410,06:50
24,23,546,09:06
7,14,533,08:53
23,22,471,07:51
5,12,468,07:48
8,18,418,06:58
6,23,509,08:29
13,14,531,08:51
13,15,478,07:58
12,5,391,06:31
7,15,379,06:19
23,14,510,08:30
12,21,418,06:58
2,3,504,08:24
14,24,462,07:42
13,11,481,08:01
18,23,441,07:21
17,2,460,07:40
11,7,560,09:20
4,5,633,10:33
14,15,549,09:09
21,22,488,08:08
14,9,440,07:20
20,9,525,08:45
11,13,557,09:17
13,5,554,09:14
12,1,465,07:45
12,11,562,09:22
13,3,475,07:55
17,3,550,09:10
17,3,419,06:59
19,5,478,07:58
18,9,613,10:13
4,8,510,08:30
21,24,469,07:49
12,9,473,07:53
12,15,478,07:58
13,1,456,07:36
17,7,514,08:34
20,14,550,09:10
20,11,520,08:40
8,3,411,06:51
4,7,468,07:48
12,4,476,07:56
11,15,524,08:44
18,5,379,06:19
17,14,525,08:45
11,9,445,07:25
13,11,530,08:50
2,11,512,08:32
11,24,449,07:29
13,11,402,06:42
5,22,540,09:00
4,11,441,07:21
24,5,533,08:53
11,14,384,06:24
3,7,419,06:59
17,1,564,09:24
7,8,523,08:43
19,12,442,07:22
16,9,589,09:49
24,7,490,08:10
2,7,371,06:11
23,7,410,06:50
12,2,529,08:49
18,21,495,08:15
2,9,461,07:41
20,23,428,07:08
22,13,453,07:33
15,5,375,06:15
13,20,468,07:48
24,15,474,07:54
18,5,465,07:45
12,3,380,06:20
14,19,471,07:51
21,16,652,10:52
23,7,544,09:04
3,9,463,07:43
14,24,488,08:08
24,11,428,07:08
4,15,512,08:32
24,11,443,07:23
15,2,435,07:15
21,19,391,06:31
8,11,483,08:03
19,5,414,06:54
15,3,442,07:22
12,11,444,07:24
24,19,449,07:29
21,23,439,07:19
11,22,456,07:36
18,7,486,08:06
23,1,467,07:47
4,12,453,07:33
12,1,474,07:54
13,11,518,08:38
8,3,584,09:44
24,5,518,08:38
12,10,524,08:44
15,11,532,08:52
5,23,466,07:46
18,12,488,08:08
18,12,540,09:00
4,11,531,08:51
12,5,435,07:15
7,11,478,07:58
21,14,403,06:43
8,14,499,08:19
13,9,472,07:52
20,24,436,07:16
20,1,506,08:26
3,13,364,06:04
4,18,446,07:26
15,2,394,06:34
18,22,470,07:50
20,3,434,07:14
3,11,360,06:00
5,23,424,07:04
17,5,419,06:59
17,13,434,07:14
21,11,412,06:52
24,11,587,09:47
4,5,426,07:06
13,17,513,08:33
17,23,441,07:21
18,19,533,08:53
18,3,423,07:03
17,24,485,08:05
22,8,473,07:53
13,18,539,08:59
15,12,577,09:37
15,1,493,08:13
17,9,456,07:36
20,22,420,07:00
18,7,534,08:54
20,24,649,10:49
9,24,458,07:38
19,8,406,06:46
22,20,424,07:04
24,20,435,07:15
11,1,367,06:07
13,10,555,09:15
12,19,475,07:55
11,14,471,07:51
12,11,503,08:23
13,4,437,07:17
3,7,533,08:53
22,12,475,07:55
20,16,647,10:47
7,19,532,08:52
2,5,445,07:25
18,24,494,08:14
12,3,414,06:54
23,8,444,07:24
3,7,419,06:59
16,11,472,07:52
23,24,598,09:58
22,8,474,07:54
4,6,410,06:50
11,14,444,07:24
15,24,537,08:57
11,23,551,09:11
7,13,486,08:06
12,11,406,06:46
24,4,449,07:29
10,11,451,07:31
18,12,566,09:26
14,18,572,09:32
19,16,526,08:46
21,5,501,08:21
6,4,418,06:58
11,20,506,08:26
3,21,574,09:34
22,11,418,06:58
15,8,474,07:54
12,7,599,09:59
13,2,565,09:25
7,8,454,07:34
15,8,509,08:29
17,14,526,08:46
7,11,417,06:57
24,3,490,08:10
22,3,545,09:05
16,24,507,08:27
23,18,429,07:09
18,5,574,09:34
17,21,504,08:24
2,18,445,07:25
7,11,523,08:43
11,19,524,08:44
17,4,437,07:17
20,1,566,09:26
6,13,548,09:08
18,16,504,08:24
4,19,439,07:19
12,10,401,06:41
17,3,481,08:01
8,5,569,09:29
15,8,461,07:41
24,15,418,06:58
24,7,497,08:17
3,5,479,07:59
15,11,535,08:55
11,12,537,08:57
19,5,376,06:16
24,13,576,09:36
5,14,499,08:19
24,11,454,07:34
13,9,502,08:22
24,12,582,09:42
17,24,434,07:14
17,19,481,08:01
7,11,433,07:13
24,15,547,09:07
4,14,579,09:39
4,11,471,07:51
22,11,400,06:40
14,5,540,09:00
14,22,397,06:37
12,13,422,07:02
15,11,452,07:32
13,8,421,07:01
17,24,377,06:17
21,6,412,06:52
18,5,405,06:45
2,15,517,08:37
7,2,531,08:51
15,3,552,09:12
24,1,429,07:09
23,19,602,10:02
19,23,385,06:25
4,7,461,07:41
13,18,494,08:14
19,18,471,07:51
19,15,484,08:04
4,2,501,08:21
21,8,451,07:31
3,15,490,08:10
5,4,525,08:45
13,2,450,07:30
22,2,513,08:33
5,11,490,08:10
24,21,502,08:22
3,8,392,06:32
2,20,505,08:25
12,19,496,08:16
13,12,639,10:39
8,13,421,07:01
17,5,421,07:01
22,21,502,08:22
22,1,500,08:20
18,0,633,10:33
24,20,431,07:11
24,11,457,07:37
20,11,553,09:13
12,13,493,08:13
17,21,596,09:56
11,10,405,06:45
15,24,431,07:11
11,4,566,09:26
22,5,544,09:04
12,2,553,09:13
17,19,559,09:19
4,24,534,08:54
15,7,400,06:40
3,15,432,07:12
23,11,493,08:13
12,15,385,06:25
21,5,481,08:01
13,6,480,08:00
12,20,427,07:07
18,19,572,09:32
12,1,516,08:36
4,14,546,09:06
15,4,576,09:36
24,4,526,08:46
5,6,440,07:20
11,5,554,09:14
23,13,565,09:25
18,23,629,10:29
23,11,406,06:46
14,7,455,07:35
21,15,361,06:01
13,11,428,07:08
4,14,553,09:13
3,13,411,06:51
13,9,584,09:44
13,4,558,09:18
6,11,439,07:19
2,5,473,07:53
14,12,448,07:28
18,5,537,08:57
22,24,456,07:36
17,12,542,09:02
13,3,488,08:08
5,12,493,08:13
17,7,493,08:13
12,9,411,06:51
13,3,530,08:50
19,5,527,08:47
23,20,412,06:52
18,14,528,08:48
2,13,368,06:08
15,8,429,07:09
7,12,439,07:19
4,17,500,08:20
2,11,452,07:32
17,24,543,09:03
13,14,417,06:57
4,23,469,07:49
13,11,554,09:14
15,12,512,08:32
3,18,458,07:38
12,23,426,07:06
4,18,370,06:10
11,6,581,09:41
13,5,519,08:39
23,22,516,08:36
3,20,508,08:28
13,24,417,06:57
17,5,440,07:20
3,24,479,07:59
12,21,580,09:40
24,23,470,07:50
13,8,546,09:06
4,20,442,07:22
7,19,560,09:20
15,24,376,06:16
17,5,497,08:17
11,22,529,08:49
14,19,519,08:39
12,19,463,07:43
20,12,449,07:29
10,21,396,06:36
2,11,467,07:47
12,21,453,07:33
12,24,367,06:07
12,20,407,06:47
23,17,549,09:09
24,9,407,06:47
17,14,542,09:02
15,11,469,07:49
21,15,389,06:29
2,13,582,09:42
5,23,477,07:57
13,2,481,08:01
13,9,553,09:13
19,12,526,08:46
17,11,496,08:16
19,5,494,08:14
13,6,377,06:17
17,11,533,08:53
22,8,484,08:04
21,6,412,06:52
7,12,449,07:29
4,22,393,06:33
17,12,411,06:51
3,11,491,08:11
21,5,508,08:28
2,1,559,09:19
18,1,524,08:44
13,17,465,07:45
23,19,471,07:51
15,9,544,09:04
24,0,576,09:36
13,11,475,07:55
17,16,494,08:14
17,23,520,08:40
9,12,470,07:50
7,12,483,08:03
7,24,491,08:11
9,13,464,07:44
23,9,444,07:24
4,6,488,08:08
12,5,480,08:00
16,11,399,06:39
15,8,424,07:04
17,11,525,08:45
11,18,539,08:59
12,23,517,08:37
17,21,418,06:58
22,7,515,08:35
13,22,393,06:33
3,21,520,08:40
17,5,449,07:29
14,8,621,10:21
12,13,521,08:41
22,23,393,06:33
3,22,455,07:35
17,4,370,06:10
19,5,390,06:30
11,7,409,06:49
22,19,457,07:37
15,16,446,07:26
2,9,411,06:51
24,19,428,07:08
7,19,552,09:12
14,9,412,06:52
18,7,360,06:00
2,14,430,07:10
6,11,452,07:32
13,11,458,07:38
7,14,451,07:31
4,6,399,06:39
12,3,434,07:14
18,3,563,09:23
18,12,452,07:32
8,14,499,08:19
5,7,425,07:05
12,7,450,07:30
17,14,375,06:15
17,1,522,08:42
20,18,478,07:58
24,13,531,08:51
4,7,444,07:24
12,19,503,08:23
15,5,380,06:20
17,7,510,08:30
24,7,369,06:09
16,13,392,06:32
4,11,512,08:32
19,1,446,07:26
9,15,490,08:10
17,6,439,07:19
11,23,461,07:41
2,12,483,08:03
4,21,398,06:38
19,6,519,08:39
21,6,576,09:36
12,15,483,08:03
4,11,368,06:08
7,13,422,07:02
15,9,496,08:16
4,11,477,07:57
12,19,531,08:51
23,15,538,08:58
13,11,366,06:06
18,19,486,08:06
13,9,494,08:14
11,15,514,08:34
18,21,541,09:01
19,13,498,08:18
14,23,449,07:29
14,18,370,06:10
2,1,570,09:30
2,1,489,08:09
24,12,663,11:03
13,15,540,09:00
11,24,498,08:18
3,16,445,07:25
12,11,487,08:07
14,24,479,07:59
24,7,397,06:37
14,15,445,07:25
17,12,565,09:25
12,15,449,07:29
24,9,617,10:17
3,5,394,06:34
13,23,429,07:09
14,4,423,07:03
19,12,485,08:05
2,16,530,08:50
11,13,508,08:28
11,4,483,08:03
18,6,497,08:17
18,13,511,08:31
7,9,380,06:20
9,22,458,07:38
22,7,563,09:23
24,13,558,09:18
3,17,467,07:47
14,9,538,08:58
4,6,440,07:20
18,24,473,07:53
12,19,551,09:11
19,24,512,08:32
24,2,537,08:57
12,7,439,07:19
21,19,443,07:23
21,24,554,09:14
3,5,551,09:11
7,14,409,06:49
15,7,447,07:27
11,7,400,06:40
5,18,509,08:29
18,5,524,08:44
17,24,437,07:17
13,15,444,07:24
24,1,440,07:20
3,7,554,09:14
13,18,495,08:15
18,19,525,08:45
24,11,528,08:48
20,11,429,07:09
11,9,627,10:27
19,3,446,07:26
18,2,477,07:57
3,9,526,08:46
14,7,453,07:33
18,5,416,06:56
22,3,470,07:50
24,11,547,09:07
3,2,482,08:02
2,24,430,07:10
13,11,476,07:56
4,24,626,10:26
17,11,529,08:49
22,19,495,08:15
24,9,510,08:30
3,24,504,08:24
7,11,512,08:32
18,3,461,07:41
5,9,463,07:43
15,20,640,10:40
3,24,511,08:31
6,21,612,10:12
14,22,506,08:26
17,6,499,08:19
4,22,534,08:54
11,20,514,08:34
15,10,367,06:07
17,24,459,07:39
12,5,407,06:47
12,24,460,07:40
12,4,531,08:51
7,11,391,06:31
16,2,469,07:49
15,24,490,08:10
14,13,434,07:14
14,15,487,08:07
14,9,462,07:42
13,21,433,07:13
14,13,466,07:46
13,8,499,08:19
23,3,435,07:15
16,11,549,09:09
22,11,548,09:08
7,13,548,09:08
16,24,447,07:27
15,1,400,06:40
19,9,562,09:22
4,11,463,07:43
24,5,474,07:54
15,13,509,08:29
7,14,449,07:29
9,11,471,07:51
22,11,489,08:09
12,2,560,09:20
15,11,500,08:20
12,14,379,06:19
13,5,620,10:20
18,7,487,08:07
12,18,386,06:26
15,2,509,08:29
22,11,499,08:19
22,8,419,06:59
13,9,417,06:57
21,24,421,07:01
12,2,594,09:54
17,11,433,07:13
13,24,512,08:32
19,16,419,06:59
13,5,464,07:44
13,6,378,06:18
17,8,390,06:30
5,2,407,06:47
7,11,447,07:27
4,14,485,08:05
4,12,483,08:03
13,23,461,07:41
17,23,543,09:03
5,15,431,07:11
13,24,566,09:26
16,14,435,07:15
5,20,598,09:58
11,4,542,09:02
18,21,423,07:03
17,14,510,08:30
7,8,534,08:54
7,20,629,10:29
16,13,492,08:12
14,8,444,07:24
13,11,488,08:08
7,13,555,09:15
13,5,563,09:23
3,11,541,09:01
17,19,520,08:40
5,11,373,06:13
2,15,486,08:06
13,6,419,06:59
12,13,444,07:24
19,3,568,09:28
