in_station,out_station,time_minute,time_hour_minute
20,14,1029,17:09
22,13,1117,18:37
13,18,1266,21:06
12,11,1057,17:37
14,17,1027,17:07
11,12,1066,17:46
5,21,1255,20:55
11,22,1261,21:01
9,22,1029,17:09
6,12,1226,20:26
19,24,996,16:36
9,11,1138,18:58
19,13,1199,19:59
12,15,1053,17:33
8,19,1195,19:55
21,5,1045,17:25
9,24,1111,18:31
13,17,1049,17:29
24,23,1243,20:43
22,4,1228,20:28
19,24,1288,21:28
23,8,1214,20:14
14,13,1009,16:49
6,3,1114,18:34
11,7,1093,18:13
7,19,1055,17:35
9,19,1112,18:32
24,23,1014,16:54
6,17,1193,19:53
3,13,1003,16:43
16,8,1000,16:40
9,22,1224,20:24
2,17,1123,18:43
8,14,1326,22:06
24,17,1161,19:21
21,8,1109,18:29
8,12,1316,21:56
11,13,1132,18:52
12,18,1224,20:24
15,19,1313,21:53
1,18,1123,18:43
2,13,1269,21:09
13,17,1079,17:59
13,3,1019,16:59
11,21,1054,17:34
6,3,1108,18:28
19,13,1132,18:52
13,24,1142,19:02
5,12,1073,17:53
12,24,1217,20:17
11,12,1121,18:41
24,7,1160,19:20
21,12,1168,19:28
8,19,1088,18:08
11,24,1069,17:49
5,13,1053,17:33
24,5,1198,19:58
5,13,1334,22:14
21,7,1295,21:35
2,16,1041,17:21
1,13,1230,20:30
11,4,995,16:35
7,4,1276,21:16
5,13,1063,17:43
9,18,1059,17:39
17,11,1172,19:32
12,18,1022,17:02
7,13,1266,21:06
21,17,1041,17:21
8,16,1145,19:05
12,7,1064,17:44
5,3,1242,20:42
3,2,1138,18:58
4,12,1122,18:42
20,24,1074,17:54
15,8,1217,20:17
5,13,1224,20:24
21,3,1302,21:42
10,8,1212,20:12
11,15,1111,18:31
7,24,1150,19:10
15,7,1134,18:54
23,13,1086,18:06
22,19,1255,20:55
22,24,1205,20:05
12,15,1195,19:55
21,14,1201,20:01
24,17,1114,18:34
13,19,1043,17:23
12,14,1157,19:17
5,11,1200,20:00
14,24,1209,20:09
11,12,991,16:31
2,7,1267,21:07
4,12,1017,16:57
2,21,1206,20:06
13,4,1008,16:48
3,18,1123,18:43
8,11,1004,16:44
4,12,1265,21:05
22,12,1166,19:26
24,2,1115,18:35
3,7,1258,20:58
12,1,1151,19:11
11,4,1007,16:47
12,20,1202,20:02
23,21,1198,19:58
15,19,1041,17:21
5,24,1215,20:15
8,7,1090,18:10
12,15,1169,19:29
14,12,1183,19:43
11,4,1191,19:51
17,18,991,16:31
24,11,1214,20:14
5,18,1191,19:51
13,6,1157,19:17
13,23,1147,19:07
15,12,1137,18:57
2,17,1068,17:48
20,24,1080,18:00
12,14,1087,18:07
7,13,1048,17:28
24,3,1077,17:57
1,12,1085,18:05
5,2,1051,17:31
2,9,1112,18:32
5,13,1222,20:22
13,20,1291,21:31
9,11,1263,21:03
11,16,1087,18:07
12,17,1041,17:21
6,3,1041,17:21
13,2,1335,22:15
13,14,1281,21:21
7,23,1152,19:12
15,9,1211,20:11
23,10,1157,19:17
3,12,1155,19:15
9,19,1070,17:50
2,6,1043,17:23
9,17,998,16:38
2,20,1219,20:19
19,16,1057,17:37
22,19,1013,16:53
23,15,1021,17:01
16,4,1194,19:54
15,3,1195,19:55
15,19,1200,20:00
7,23,1121,18:41
11,17,1108,18:28
5,4,1129,18:49
5,11,1268,21:08
19,13,1075,17:55
11,15,1128,18:48
1,18,1252,20:52
13,18,1141,19:01
9,13,1232,20:32
14,19,1168,19:28
7,22,1003,16:43
5,14,1193,19:53
11,16,1041,17:21
9,18,1008,16:48
21,14,1039,17:19
15,12,1084,18:04
24,17,1101,18:21
4,18,1200,20:00
20,17,1026,17:06
11,15,1205,20:05
11,13,1225,20:25
1,7,1049,17:29
14,2,1147,19:07
20,3,1078,17:58
21,20,1155,19:15
21,12,1220,20:20
13,18,1006,16:46
9,7,1092,18:12
3,22,1167,19:27
21,15,1195,19:55
2,13,1239,20:39
13,16,1305,21:45
20,17,1208,20:08
11,2,1090,18:10
8,15,1254,20:54
10,7,1140,19:00
7,19,1062,17:42
4,3,1014,16:54
21,4,1048,17:28
18,17,1082,18:02
2,15,1204,20:04
8,15,1220,20:20
22,15,1094,18:14
13,5,1104,18:24
23,2,1177,19:37
12,21,1307,21:47
14,24,1120,18:40
9,17,1084,18:04
7,17,1263,21:03
21,13,1043,17:23
5,12,995,16:35
7,12,1063,17:43
6,8,1224,20:24
11,24,1235,20:35
13,9,1210,20:10
8,23,1302,21:42
11,3,1156,19:16
23,12,1061,17:41
6,3,1051,17:31
4,11,1352,22:32
8,12,1189,19:49
24,4,1220,20:20
11,16,1062,17:42
20,15,1143,19:03
20,19,1002,16:42
6,11,1061,17:41
4,19,1249,20:49
6,14,1099,18:19
19,17,1157,19:17
3,2,1187,19:47
1,20,1242,20:42
16,19,1051,17:31
2,13,1267,21:07
11,12,1108,18:28
24,7,1132,18:52
12,3,1387,23:07
8,14,1208,20:08
11,15,1340,22:20
7,12,1072,17:52
4,19,1104,18:24
22,19,1144,19:04
13,17,1156,19:16
11,17,1167,19:27
3,18,1010,16:50
11,7,1145,19:05
5,18,1246,20:46
7,4,1000,16:40
11,18,1131,18:51
23,8,1059,17:39
7,13,1013,16:53
12,18,1194,19:54
18,12,1235,20:35
12,15,1080,18:00
11,13,1136,18:56
9,13,1133,18:53
10,12,1034,17:14
7,2,1113,18:33
15,18,1047,17:27
13,7,1028,17:08
8,20,1183,19:43
11,4,1040,17:20
14,3,1100,18:20
9,18,1102,18:22
23,7,1169,19:29
21,19,1298,21:38
18,3,1036,17:16
4,24,1090,18:10
20,24,1175,19:35
7,4,1136,18:56
11,14,1087,18:07
3,7,1197,19:57
5,14,1043,17:23
12,23,1278,21:18
5,12,1187,19:47
15,6,1061,17:41
5,24,1240,20:40
15,20,1086,18:06
8,13,1077,17:57
2,12,1098,18:18
21,22,1151,19:11
17,24,1191,19:51
1,13,1032,17:12
5,13,1151,19:11
5,13,1037,17:17
8,14,1166,19:26
14,4,1028,17:08
6,14,1188,19:48
2,4,1064,17:44
11,12,1191,19:51
9,14,1277,21:17
5,13,1182,19:42
24,12,1142,19:02
12,23,1118,18:38
17,8,993,16:33
11,3,1118,18:38
6,21,1061,17:41
18,11,1102,18:22
5,12,1013,16:53
3,19,1118,18:38
23,8,1119,18:39
1,19,1094,18:14
22,23,1097,18:17
3,14,1217,20:17
24,13,1028,17:08
1,23,1048,17:28
16,20,1055,17:35
14,21,1185,19:45
22,13,1282,21:22
15,24,1027,17:07
15,7,1176,19:36
7,13,1104,18:24
15,18,1141,19:01
11,13,1024,17:04
7,5,1141,19:01
7,2,1072,17:52
9,4,999,16:39
6,4,1185,19:45
21,15,1166,19:26
19,20,1115,18:35
7,14,1115,18:35
11,4,1124,18:44
18,13,1008,16:48
11,19,1116,18:36
5,17,1126,18:46
2,24,1005,16:45
11,5,1026,17:06
15,8,1405,23:25
1,7,1182,19:42
11,23,1150,19:10
2,15,1060,17:40
12,21,1197,19:57
24,16,1198,19:58
11,21,1242,20:42
19,15,1093,18:13
4,7,1075,17:55
20,13,1162,19:22
8,17,1113,18:33
13,8,993,16:33
22,13,1031,17:11
11,13,1025,17:05
11,13,1023,17:03
3,12,1221,20:21
13,19,1047,17:27
4,19,1032,17:12
4,12,1339,22:19
2,7,1042,17:22
19,24,1093,18:13
11,2,1318,21:58
11,7,1315,21:55
7,20,1112,18:32
5,22,1108,18:28
19,16,1091,18:11
11,15,1266,21:06
7,5,1130,18:50
4,21,1062,17:42
20,24,1000,16:40
14,19,1136,18:56
21,23,1259,20:59
13,8,1105,18:25
23,5,1172,19:32
14,11,1085,18:05
11,4,1283,21:23
2,4,1060,17:40
11,12,1091,18:11
22,4,1086,18:06
4,3,1081,18:01
9,8,1191,19:51
14,13,1139,18:59
11,17,1148,19:08
14,11,1308,21:48
18,15,1197,19:57
11,17,1044,17:24
13,19,1226,20:26
5,13,1035,17:15
22,7,1013,16:53
12,9,1039,17:19
9,14,1187,19:47
13,8,1014,16:54
10,17,1141,19:01
19,20,1095,18:15
12,7,1292,21:32
11,12,1113,18:33
2,6,1164,19:24
5,14,1175,19:35
22,5,1036,17:16
21,17,1085,18:05
23,4,1122,18:42
7,15,1141,19:01
15,23,1175,19:35
8,23,1086,18:06
5,12,1082,18:02
5,4,1050,17:30
12,17,1244,20:44
11,7,1116,18:36
16,18,1001,16:41
10,4,1049,17:29
4,12,1277,21:17
13,23,1297,21:37
14,11,1189,19:49
18,24,1102,18:22
19,13,1097,18:17
3,8,1034,17:14
18,19,1123,18:43
24,23,1264,21:04
19,16,1188,19:48
5,14,1094,18:14
13,9,1037,17:17
12,3,1117,18:37
22,20,1138,18:58
23,15,1093,18:13
24,21,1052,17:32
18,19,1226,20:26
12,2,1185,19:45
5,3,1032,17:12
5,17,1134,18:54
2,13,1070,17:50
3,18,1325,22:05
10,12,1125,18:45
7,13,1026,17:06
15,23,1148,19:08
22,2,1300,21:40
23,15,1220,20:20
8,19,1314,21:54
11,15,1252,20:52
5,13,992,16:32
11,14,1114,18:34
20,15,1167,19:27
15,24,1085,18:05
8,17,1163,19:23
13,5,1089,18:09
19,20,1040,17:20
22,24,1156,19:16
15,24,1222,20:22
9,20,1090,18:10
13,18,1225,20:25
18,19,1279,21:19
3,16,1284,21:24
7,2,1076,17:56
19,3,1113,18:33
20,22,1150,19:10
23,2,1180,19:40
7,16,1160,19:20
1,23,1181,19:41
24,12,1056,17:36
23,5,1063,17:43
5,7,1126,18:46
23,9,1086,18:06
21,23,1383,23:03
2,14,1024,17:04
1,8,1084,18:04
9,13,1069,17:49
15,13,1194,19:54
11,4,1347,22:27
13,22,1030,17:10
11,13,1396,23:16
7,14,1044,17:24
5,8,1126,18:46
6,12,1117,18:37
6,13,1120,18:40
19,9,1193,19:53
24,13,1113,18:33
16,15,1132,18:52
5,19,1052,17:32
2,23,1130,18:50
5,9,1051,17:31
11,7,1088,18:08
11,3,1121,18:41
1,14,1034,17:14
8,4,1156,19:16
19,13,1102,18:22
4,21,1118,18:38
14,15,1057,17:37
24,17,1087,18:07
13,23,1178,19:38
13,20,1068,17:48
24,14,1072,17:52
7,13,1128,18:48
1,12,1246,20:46
20,17,1171,19:31
11,13,1232,20:32
11,21,1144,19:04
11,12,1224,20:24
9,13,991,16:31
22,18,1112,18:32
17,12,1112,18:32
8,17,1159,19:19
14,17,1185,19:45
4,7,1106,18:26
4,22,1203,20:03
11,14,1205,20:05
19,14,1172,19:32
4,14,1140,19:00
16,12,1370,22:50
24,17,1024,17:04
4,17,1157,19:17
7,21,1107,18:27
18,8,1201,20:01
11,9,1197,19:57
4,13,1067,17:47
14,15,1049,17:29
19,17,1039,17:19
9,24,1075,17:55
10,17,1132,18:52
21,18,1212,20:12
23,7,1238,20:38
21,14,1029,17:09
5,2,1022,17:02
6,23,1024,17:04
3,13,1055,17:35
13,14,1232,20:32
19,22,996,16:36
12,18,1049,17:29
13,19,1059,17:39
24,15,1099,18:19
12,14,1139,18:59
2,8,1238,20:38
5,17,1185,19:45
13,17,1195,19:55
8,17,1092,18:12
15,12,1159,19:19
8,2,1043,17:23
11,24,1130,18:50
12,3,1092,18:12
5,24,1064,17:44
2,13,1167,19:27
11,12,1217,20:17
8,24,1012,16:52
13,22,993,16:33
24,12,1143,19:03
15,24,1019,16:59
8,13,1162,19:22
24,12,1068,17:48
11,3,1240,20:40
14,16,1127,18:47
24,18,1173,19:33
10,13,1024,17:04
13,7,1288,21:28
11,18,1203,20:03
4,14,1056,17:36
7,11,1136,18:56
13,17,1217,20:17
13,12,1014,16:54
9,13,1132,18:52
11,7,1064,17:44
11,12,1190,19:50
24,18,1088,18:08
11,5,1056,17:36
11,13,1120,18:40
4,20,1101,18:21
6,18,1061,17:41
20,13,1060,17:40
13,12,1310,21:50
2,13,1017,16:57
15,14,996,16:36
14,12,1290,21:30
11,21,1254,20:54
11,17,1106,18:26
20,18,1378,22:58
11,13,1243,20:43
6,4,1327,22:07
7,9,1229,20:29
13,4,1197,19:57
11,14,1081,18:01
12,20,1225,20:25
15,14,1167,19:27
11,13,1144,19:04
15,24,1121,18:41
15,14,1295,21:35
1,13,993,16:33
14,24,1193,19:53
3,12,1082,18:02
22,12,1166,19:26
8,24,1014,16:54
14,13,1007,16:47
4,13,1049,17:29
4,16,1165,19:25
15,20,1269,21:09
13,7,1043,17:23
6,23,1173,19:33
15,13,1211,20:11
24,23,1300,21:40
12,18,1069,17:49
8,13,1112,18:32
13,0,1232,20:32
15,24,1252,20:52
8,17,1073,17:53
11,4,1045,17:25
11,16,1004,16:44
5,24,1092,18:12
13,7,1192,19:52
21,11,1081,18:01
24,7,1020,17:00
24,2,1043,17:23
11,12,1085,18:05
7,17,1109,18:29
11,21,1098,18:18
11,15,1253,20:53
3,14,1199,19:59
13,22,1077,17:57
19,15,1161,19:21
4,21,1270,21:10
7,14,1130,18:50
20,24,1001,16:41
8,9,1229,20:29
3,18,1125,18:45
6,12,1093,18:13
5,8,1123,18:43
13,12,1141,19:01
14,18,1059,17:39
24,4,1010,16:50
5,22,1065,17:45
20,19,1135,18:55
9,22,1195,19:55
24,3,1034,17:14
13,23,1085,18:05
20,6,1099,18:19
11,23,1065,17:45
15,2,1148,19:08
5,17,1151,19:11
12,14,1160,19:20
3,17,1142,19:02
23,7,1179,19:39
7,4,1295,21:35
23,21,1043,17:23
11,12,1142,19:02
19,17,1294,21:34
18,11,993,16:33
15,7,1124,18:44
23,13,1162,19:22
5,18,1077,17:57
9,20,1213,20:13
22,14,1207,20:07
10,22,1187,19:47
11,17,1279,21:19
24,14,1152,19:12
6,12,1191,19:51
18,13,1327,22:07
9,7,1089,18:09
22,19,1053,17:33
23,18,1082,18:02
12,11,1062,17:42
11,13,1233,20:33
20,15,1159,19:19
11,14,1044,17:24
11,22,1066,17:46
19,12,1060,17:40
7,18,1055,17:35
21,5,1050,17:30
12,14,1154,19:14
17,11,1074,17:54
8,18,1077,17:57
8,3,1316,21:56
14,20,1079,17:59
11,19,1268,21:08
1,16,1012,16:52
11,8,1054,17:34
12,9,1092,18:12
23,18,992,16:32
11,18,1153,19:13
15,13,1199,19:59
14,3,1016,16:56
11,15,1209,20:09
18,13,1065,17:45
5,4,1026,17:06
3,12,1029,17:09
9,12,1062,17:42
2,19,1204,20:04
13,20,1184,19:44
13,12,994,16:34
7,13,1211,20:11
14,12,1001,16:41
4,2,1179,19:39
20,11,1150,19:10
11,7,1065,17:45
19,21,1063,17:43
7,18,1083,18:03
4,13,1203,20:03
5,15,1149,19:09
12,19,1150,19:10
11,10,1122,18:42
7,2,1125,18:45
1,7,1198,19:58
5,19,1127,18:47
22,18,1050,17:30
20,4,1103,18:23
5,9,1204,20:04
19,15,1266,21:06
16,13,1197,19:57
14,21,1192,19:52
3,16,1283,21:23
15,14,1116,18:36
13,24,1319,21:59
20,13,1275,21:15
5,3,1143,19:03
3,8,1036,17:16
11,21,1098,18:18
11,3,1167,19:27
12,23,1124,18:44
13,12,1153,19:13
9,20,1259,20:59
24,12,1433,23:53
8,15,1125,18:45
5,11,1081,18:01
24,12,1178,19:38
24,4,1101,18:21
24,15,1054,17:34
12,9,1114,18:34
18,24,1303,21:43
7,18,1121,18:41
12,14,1246,20:46
4,18,1004,16:44
15,10,1137,18:57
5,12,1006,16:46
11,19,1139,18:59
12,11,1160,19:20
11,20,1156,19:16
13,17,1210,20:10
5,24,1012,16:52
5,24,1243,20:43
12,20,1259,20:59
4,11,1106,18:26
2,15,1057,17:37
5,6,1070,17:50
11,6,1039,17:19
2,17,1185,19:45
18,13,1009,16:49
7,12,1149,19:09
2,12,1190,19:50
1,11,1226,20:26
12,7,1149,19:09
11,18,1218,20:18
1,2,1013,16:53
11,5,1196,19:56
11,23,1091,18:11
11,3,1171,19:31
1,18,1054,17:34
17,18,1132,18:52
12,20,1129,18:49
6,11,1150,19:10
14,7,1123,18:43
6,24,1137,18:57
8,3,1165,19:25
2,12,1154,19:14
6,4,1040,17:20
21,15,1245,20:45
17,23,1178,19:38
13,8,1142,19:02
11,19,1025,17:05
23,17,1044,17:24
6,18,1073,17:53
20,14,1270,21:10
11,24,1037,17:17
12,21,1067,17:47
1,2,1165,19:25
7,12,1105,18:25
11,10,1073,17:53
13,14,1077,17:57
19,16,1090,18:10
20,24,994,16:34
7,9,1171,19:31
8,5,1213,20:13
2,4,1280,21:20
12,24,1287,21:27
20,3,1132,18:52
9,3,1215,20:15
11,14,1105,18:25
24,11,1105,18:25
23,18,1010,16:50
24,13,1225,20:25
11,12,1124,18:44
1,13,1032,17:12
7,12,1194,19:54
11,12,1052,17:32
23,12,1117,18:37
24,8,1221,20:21
23,4,1159,19:19
9,19,1021,17:01
5,20,1000,16:40
4,2,1141,19:01
5,14,1193,19:53
14,7,1134,18:54
18,2,1172,19:32
2,15,1146,19:06
5,12,1004,16:44
1,13,1039,17:19
7,19,1132,18:52
2,4,1071,17:51
15,23,1163,19:23
21,14,1040,17:20
22,5,1092,18:12
3,16,1003,16:43
13,21,1221,20:21
6,12,1044,17:24
3,13,1073,17:53
9,21,1087,18:07
23,9,999,16:39
16,12,1222,20:22
4,15,1232,20:32
19,22,1021,17:01
9,19,1014,16:54
2,18,1114,18:34
7,5,1145,19:05
15,19,1237,20:37
8,18,1184,19:44
24,11,1008,16:48
20,4,1022,17:02
13,7,1262,21:02
9,15,1047,17:27
5,17,1163,19:23
9,12,1261,21:01
24,14,1156,19:16
13,2,1143,19:03
13,12,1101,18:21
2,17,1245,20:45
20,13,1129,18:49
9,18,1087,18:07
11,9,1065,17:45
17,15,1091,18:11
22,18,1037,17:17
11,12,1073,17:53
3,20,1056,17:36
8,12,1109,18:29
13,7,1124,18:44
22,13,1094,18:14
11,9,1087,18:07
12,20,1115,18:35
24,11,1085,18:05
11,7,1059,17:39
5,23,1072,17:52
11,20,1117,18:37
19,5,1287,21:27
15,20,1192,19:52
14,15,1116,18:36
13,22,1172,19:32
20,17,1028,17:08
23,7,1038,17:18
21,12,1095,18:15
9,23,997,16:37
1,12,1201,20:01
11,4,1076,17:56
11,23,1100,18:20
23,11,1039,17:19
24,5,1030,17:10
2,15,1253,20:53
19,10,1220,20:20
14,5,1161,19:21
18,3,1086,18:06
7,12,1120,18:40
21,9,1018,16:58
13,16,1044,17:24
11,4,1089,18:09
2,4,1160,19:20
2,19,1040,17:20
7,23,1142,19:02
14,11,1059,17:39
20,13,1362,22:42
24,19,1048,17:28
5,18,1006,16:46
5,17,1110,18:30
7,12,1096,18:16
8,2,1244,20:44
9,20,1191,19:51
11,2,1050,17:30
15,22,1037,17:17
24,13,1148,19:08
24,2,1052,17:32
5,2,1113,18:33
1,2,991,16:31
5,13,1329,22:09
15,3,1056,17:36
15,4,1093,18:13
11,18,1208,20:08
1,4,1272,21:12
17,12,1080,18:00
13,3,1057,17:37
7,4,1013,16:53
16,4,1077,17:57
23,24,1281,21:21
24,13,1060,17:40
12,7,1099,18:19
2,16,1094,18:14
7,15,1014,16:54
5,24,1097,18:17
8,2,1139,18:59
13,3,1156,19:16
2,21,1193,19:53
5,14,1272,21:12
2,14,1144,19:04
20,0,1122,18:42
24,14,1110,18:30
20,15,1144,19:04
24,11,1219,20:19
2,20,1141,19:01
7,20,1009,16:49
7,23,1128,18:48
24,8,1124,18:44
13,14,1203,20:03
11,18,1207,20:07
7,12,1027,17:07
8,23,1202,20:02
24,18,1081,18:01
1,18,1187,19:47
6,17,1179,19:39
19,18,1218,20:18
3,24,1127,18:47
12,18,1012,16:52
24,13,1155,19:15
24,13,1132,18:52
18,15,1067,17:47
11,3,1285,21:25
2,20,1174,19:34
15,23,1212,20:12
14,11,998,16:38
22,20,1227,20:27
16,7,1149,19:09
3,9,1130,18:50
1,2,1116,18:36
8,5,1221,20:21
7,20,1126,18:46
14,17,1142,19:02
15,13,1180,19:40
3,17,1143,19:03
19,3,1183,19:43
11,3,1049,17:29
2,14,1267,21:07
11,24,1120,18:40
24,17,1248,20:48
11,5,1096,18:16
22,20,1206,20:06
9,7,1182,19:42
11,7,993,16:33
22,10,1200,20:00
24,3,1053,17:33
24,12,1201,20:01
19,13,1120,18:40
2,13,1080,18:00
11,15,1038,17:18
9,7,1009,16:49
11,3,1225,20:25
15,3,991,16:31
22,3,1021,17:01
7,3,1213,20:13
13,4,1081,18:01
5,12,1123,18:43
11,13,1071,17:51
22,19,1173,19:33
7,13,1127,18:47
21,18,1271,21:11
17,13,1113,18:33
21,16,1096,18:16
11,2,1275,21:15
4,2,1060,17:40
15,13,1006,16:46
21,20,991,16:31
6,7,1020,17:00
6,15,1238,20:38
16,13,1217,20:17
3,6,1230,20:30
3,24,1085,18:05
11,17,1339,22:19
7,20,1193,19:53
4,14,1023,17:03
14,17,1097,18:17
23,19,1012,16:52
9,21,1204,20:04
1,23,1213,20:13
14,20,1050,17:30
21,23,1127,18:47
14,11,1168,19:28
7,14,990,16:30
24,19,1019,16:59
20,24,1273,21:13
7,16,1026,17:06
13,7,1000,16:40
7,17,1043,17:23
6,16,1142,19:02
13,17,1087,18:07
19,10,1117,18:37
7,17,1099,18:19
13,19,1131,18:51
11,4,1104,18:24
12,16,1362,22:42
21,2,1271,21:11
21,13,1337,22:17
15,12,1043,17:23
3,18,1068,17:48
15,18,1077,17:57
9,15,1092,18:12
8,13,1275,21:15
17,4,1299,21:39
7,3,1256,20:56
24,5,1049,17:29
3,18,1040,17:20
8,17,1290,21:30
4,13,1213,20:13
4,12,1100,18:20
21,23,1092,18:12
4,23,1060,17:40
5,13,1051,17:31
11,15,1087,18:07
13,15,1172,19:32
5,15,1308,21:48
4,3,1151,19:11
4,24,1121,18:41
13,14,1187,19:47
19,12,1198,19:58
3,17,1089,18:09
5,12,1048,17:28
12,23,1134,18:54
10,9,1095,18:15
5,15,1093,18:13
23,11,1080,18:00
19,17,1138,18:58
21,13,1203,20:03
24,12,1069,17:49
15,24,1079,17:59
11,12,1210,20:10
12,8,1298,21:38
24,11,1054,17:34
8,15,1228,20:28
8,13,1027,17:07
4,19,1226,20:26
8,4,1078,17:58
13,18,1094,18:14
13,19,1036,17:16
16,4,1131,18:51
14,18,1153,19:13
6,7,1013,16:53
20,17,1163,19:23
23,12,1292,21:32
3,20,1144,19:04
14,9,1250,20:50
15,12,1046,17:26
18,8,1049,17:29
5,2,1167,19:27
20,15,1269,21:09
20,3,1147,19:07
5,20,1112,18:32
11,18,1096,18:16
24,15,1192,19:52
3,7,1092,18:12
23,17,1247,20:47
13,18,1193,19:53
9,3,1118,18:38
13,16,1152,19:12
10,2,1047,17:27
5,10,1133,18:53
24,15,1146,19:06
14,15,1291,21:31
20,16,1028,17:08
22,7,1210,20:10
5,14,1211,20:11
17,3,1104,18:24
15,9,1283,21:23
4,3,1002,16:42
15,7,1224,20:24
13,18,1079,17:59
22,7,1011,16:51
13,17,1068,17:48
13,17,1041,17:21
6,4,1225,20:25
11,13,1080,18:00
8,14,1171,19:31
5,20,1165,19:25
11,9,1226,20:26
11,9,1204,20:04
13,7,1142,19:02
24,21,1031,17:11
4,2,1078,17:58
13,24,1225,20:25
8,13,1082,18:02
12,14,1038,17:18
5,19,1067,17:47
21,3,1107,18:27
12,4,1072,17:52
15,12,1061,17:41
21,8,1048,17:28
19,16,1157,19:17
16,4,1063,17:43
14,7,1182,19:42
11,22,1166,19:26
21,18,1032,17:12
2,4,1090,18:10
24,11,1149,19:09
12,19,1254,20:54
24,18,1065,17:45
21,8,1029,17:09
24,7,1143,19:03
20,13,1072,17:52
5,15,993,16:33
13,11,1144,19:04
10,14,1107,18:27
8,20,1045,17:25
5,14,1109,18:29
3,9,1249,20:49
11,16,1172,19:32
13,2,1076,17:56
6,12,1133,18:53
21,19,1202,20:02
15,24,1144,19:04
14,12,1099,18:19
2,3,1235,20:35
9,17,1133,18:53
13,20,1038,17:18
3,13,1046,17:26
9,17,1238,20:38
11,14,1045,17:25
1,15,1207,20:07
19,12,1111,18:31
9,13,1066,17:46
23,4,1132,18:52
3,14,1173,19:33
11,3,1255,20:55
15,24,1094,18:14
21,17,1130,18:50
11,23,1102,18:22
14,24,1216,20:16
21,3,1031,17:11
12,11,1220,20:20
11,13,1214,20:14
20,15,1095,18:15
12,8,1124,18:44
5,20,1159,19:19
7,23,1179,19:39
16,12,1091,18:11
11,13,1000,16:40
11,4,1123,18:43
11,21,1106,18:26
8,17,1096,18:16
8,11,1233,20:33
9,17,1207,20:07
8,21,1015,16:55
4,16,1179,19:39
7,2,1296,21:36
18,13,993,16:33
2,18,1009,16:49
5,11,1054,17:34
15,14,1217,20:17
18,3,1027,17:07
13,21,1074,17:54
1,17,1203,20:03
7,3,1102,18:22
5,2,1024,17:04
2,18,1032,17:12
15,16,1021,17:01
24,2,1189,19:49
8,17,1041,17:21
8,18,1192,19:52
1,18,1070,17:50
13,18,1036,17:16
6,15,1211,20:11
8,4,1109,18:29
11,24,1141,19:01
23,12,1173,19:33
11,4,1265,21:05
2,12,1136,18:56
13,20,1049,17:29
11,13,1004,16:44
12,24,1067,17:47
12,2,1190,19:50
9,15,1114,18:34
11,13,1108,18:28
4,22,1151,19:11
16,12,995,16:35
3,13,1081,18:01
5,13,1225,20:25
12,20,1005,16:45
14,13,1243,20:43
13,17,1106,18:26
7,24,1035,17:15
12,14,1135,18:55
6,4,1146,19:06
19,13,1149,19:09
10,17,1333,22:13
13,18,1026,17:06
22,4,1269,21:09
4,24,1029,17:09
2,12,1067,17:47
9,23,1435,23:55
22,24,1228,20:28
9,11,1325,22:05
9,18,1076,17:56
11,17,1151,19:11
12,13,1219,20:19
9,12,1141,19:01
8,13,1257,20:57
4,11,1117,18:37
4,14,1034,17:14
13,3,1163,19:23
21,15,1299,21:39
24,13,1008,16:48
5,7,1004,16:44
21,19,1022,17:02
20,24,1066,17:46
15,21,1142,19:02
8,9,1014,16:54
3,4,1222,20:22
19,15,1190,19:50
13,17,1128,18:48
21,3,1098,18:18
13,4,1121,18:41
3,2,1238,20:38
5,3,1048,17:28
15,11,1082,18:02
13,22,1095,18:15
12,4,1025,17:05
8,17,1163,19:23
3,17,1145,19:05
13,12,1064,17:44
14,2,1121,18:41
11,17,1235,20:35
23,17,1196,19:56
20,11,1214,20:14
23,20,1244,20:44
24,17,1130,18:50
4,19,1252,20:52
1,14,1275,21:15
13,4,1051,17:31
18,13,1188,19:48
2,18,1264,21:04
4,16,1185,19:45
19,11,1148,19:08
19,2,1069,17:49
14,21,1227,20:27
5,17,1166,19:26
5,7,1336,22:16
24,12,1214,20:14
4,3,1102,18:22
10,24,1214,20:14
5,4,1038,17:18
1,14,1203,20:03
6,7,1182,19:42
6,11,1147,19:07
15,21,1073,17:53
3,11,1090,18:10
9,23,1171,19:31
22,14,1166,19:26
20,15,1125,18:45
16,11,1307,21:47
8,20,1025,17:05
12,2,1169,19:29
7,3,1149,19:09
24,11,1198,19:58
11,9,1061,17:41
11,8,1036,17:16
8,14,1068,17:48
15,10,1207,20:07
2,19,1156,19:16
12,24,1041,17:21
20,7,1114,18:34
24,20,1314,21:54
5,14,1131,18:51
1,12,1242,20:42
2,23,1068,17:48
3,4,1159,19:19
21,13,1255,20:55
13,6,1164,19:24
12,3,1146,19:06
1,12,1057,17:37
13,2,1038,17:18
21,8,1059,17:39
6,21,1093,18:13
10,18,1243,20:43
11,20,1210,20:10
14,6,1091,18:11
9,16,1286,21:26
10,19,1038,17:18
11,17,1154,19:14
20,21,1050,17:30
1,6,1172,19:32
5,19,1079,17:59
24,4,1119,18:39
2,13,1159,19:19
18,13,1191,19:51
20,6,1029,17:09
20,4,1271,21:11
4,2,1196,19:56
16,12,1095,18:15
11,14,1045,17:25
21,4,1285,21:25
3,12,1152,19:12
24,18,1189,19:49
5,3,1140,19:00
14,24,1000,16:40
